Location,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Car_Age,Brand,Model
Hyderabad,150000,Diesel,Manual,First,18.1,1493.0,110.0,5.0,3.0,14,Hyundai,VernaCRDi
Mumbai,11000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,6.1,8,Hyundai,Verna1.6
Bangalore,102016,Petrol,Manual,First,15.6,1196.0,70.0,5.0,2.25,12,Ford,FigoPetrol
Chennai,38000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5.95,6,Maruti,SwiftVDI
Hyderabad,71491,Diesel,Manual,First,23.08,1461.0,63.12,5.0,4.95,9,Renault,PulseRxL
Bangalore,46354,Petrol,Manual,Second,16.47,1198.0,74.0,5.0,5.49,7,Volkswagen,Polo1.2
Delhi,87000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,6.67,3,BMW,3Series
Ahmedabad,20765,Petrol,Manual,First,15.0,1598.0,103.52,5.0,6.25,7,Skoda,Rapid1.6
Ahmedabad,58000,Petrol,Manual,Second,18.236512961941532,999.0,112.3128981777716,5.0,1.51,17,Hyundai,SantroGS
Coimbatore,51076,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,34.88,8,Audi,Q73.0
Jaipur,84085,Diesel,Manual,First,26.21,1248.0,88.5,5.0,6.9,6,Maruti,CiazVDi
Kolkata,55000,Diesel,Manual,First,25.1,1498.0,98.6,5.0,5.99,8,Honda,Cityi
Mumbai,73000,Petrol,Automatic,First,10.93,3498.0,272.0,5.0,10.4,12,Mercedes-Benz,E-Class2009-2013
Pune,50001,Diesel,Automatic,First,14.57,2967.0,241.38,5.0,29.0,10,Audi,A62011-2015
Coimbatore,93166,Diesel,Manual,Second,14.02,2179.0,118.3,7.0,5.85,6,Mahindra,XyloH4
Kochi,99583,Petrol,Automatic,Third,12.0,1493.0,100.0,5.0,2.21,16,Honda,City1.5
Mumbai,72000,Petrol,Manual,First,15.5,1586.0,103.3,5.0,2.4,12,Maruti,SX4ZXI
Pune,70000,Petrol,Manual,Third,14.53,1798.0,138.1,5.0,3.0,13,Toyota,CorollaAltis
Pune,61000,Petrol,Automatic,Second,14.4,1598.0,103.6,5.0,3.75,10,Volkswagen,VentoPetrol
Pune,66510,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.95,7,Hyundai,EONEra
Hyderabad,84062,Diesel,Manual,First,20.0,1968.0,108.5,5.0,5.8,11,Skoda,LauraAmbition
Hyderabad,80799,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.9,10,Maruti,SwiftVDI
Kolkata,5000,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,16.95,4,Toyota,CorollaAltis
Hyderabad,92000,Diesel,Manual,First,12.99,2494.0,100.0,8.0,12.5,9,Toyota,Innova2.5
Hyderabad,53000,Diesel,Manual,First,27.28,1047.0,69.0,5.0,5.0,5,Tata,TiagoWizz
Mumbai,39822,Petrol,Manual,First,15.41,1598.0,103.52,5.0,4.68,7,Skoda,Rapid1.6
Mumbai,29000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,29.8,6,Ford,Endeavour3.2
Kochi,24214,Petrol,Manual,Second,25.17,799.0,53.3,5.0,3.46,5,Renault,KWIDRXL
Pune,75000,Diesel,Manual,First,23.0,1396.0,90.0,5.0,4.0,10,Hyundai,i201.4
Chennai,77216,Diesel,Manual,Second,17.5,1896.0,106.0,5.0,4.5,10,Skoda,LauraAmbiente
Kochi,74290,Diesel,Manual,First,21.43,1364.0,87.2,5.0,5.87,9,Toyota,CorollaAltis
Delhi,61000,Diesel,Manual,First,15.4,2179.0,120.0,8.0,9.5,7,Mahindra,ScorpioS8
Chennai,44000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,32.5,9,Audi,Q52.0
Coimbatore,74041,Diesel,Manual,First,18.2,1248.0,73.8,8.0,3.88,8,Chevrolet,EnjoyTCDi
Coimbatore,85846,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,13.08,9,BMW,3Series
Delhi,52000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,3.5,10,Nissan,Sunny2011-2014
Mumbai,47000,Petrol,Manual,Second,12.8,2354.0,177.6,5.0,3.5,12,Honda,Accord2.4
Bangalore,72010,Diesel,Manual,First,16.8,1493.0,110.0,5.0,4.45,12,Hyundai,VernaCRDi
Jaipur,15000,Petrol,Manual,First,16.8,796.0,34.2,8.0,2.35,7,Maruti,OmniE
Kolkata,480000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,5.0,7,Honda,Cityi
Kolkata,24720,Diesel,Automatic,Second,18.236512961941532,2967.0,241.4,5.0,28.0,10,Audi,A72011-2015
Chennai,75000,Petrol,Manual,Second,16.6,1388.0,68.0,5.0,2.0,15,Ford,Fiesta1.4
Mumbai,57000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,6.35,7,Hyundai,i201.4
Kochi,41057,Diesel,Automatic,First,13.0,2143.0,201.1,5.0,24.63,7,Mercedes-Benz,E-ClassE250
Pune,92000,CNG,Manual,Second,36.68,998.0,58.2,5.0,3.0,10,Maruti,WagonR
Chennai,20000,Diesel,Manual,First,22.77,1498.0,98.59,5.0,7.9,6,Ford,EcoSport1.5
Mumbai,52359,Petrol,Manual,First,18.5,1197.0,80.0,5.0,3.25,11,Hyundai,i201.2
Delhi,17000,Petrol,Manual,Second,17.8,1497.0,117.3,5.0,8.25,6,Honda,Cityi
Kolkata,39002,Diesel,Manual,First,23.08,1461.0,63.1,5.0,2.85,11,Nissan,MicraDiesel
Pune,129986,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,3.2,12,Ford,FigoDiesel
Kolkata,45000,Petrol,Manual,First,18.44,1198.0,75.0,5.0,1.75,9,Nissan,MicraXL
Kolkata,41300,Diesel,Manual,First,17.8,1248.0,74.0,5.0,3.38,9,Maruti,SwiftVDI
Ahmedabad,82002,Petrol,Manual,Second,12.8,2354.0,177.6,5.0,5.75,13,Honda,Accord2.4
Mumbai,67000,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,4.7,12,Skoda,SuperbElegance
Hyderabad,21260,Petrol,Manual,First,14.0,796.0,35.0,5.0,2.9,5,Maruti,Omni8
Ahmedabad,55362,Diesel,Manual,First,21.9,1396.0,88.8,5.0,4.25,10,Hyundai,i20Magna
Chennai,13000,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,14.5,5,Hyundai,Creta1.6
Kochi,45725,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5.34,6,Maruti,SwiftVDI
Jaipur,105000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,3.85,8,Maruti,SwiftLDI
Hyderabad,156056,Diesel,Manual,First,12.8,2494.0,102.0,8.0,8.5,13,Toyota,Innova2.5
Mumbai,135000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,4.2,6,Hyundai,Xcent1.1
Delhi,67000,Diesel,Manual,First,20.77,1248.0,88.7,7.0,6.75,6,Maruti,ErtigaPaseo
Jaipur,90000,Diesel,Automatic,First,10.91,3198.0,197.2,7.0,26.0,6,Ford,Endeavour3.2
Coimbatore,32251,Diesel,Manual,First,22.54,1396.0,88.73,5.0,8.61,3,Hyundai,i201.4
Mumbai,47000,Petrol,Manual,First,19.0,998.0,67.1,5.0,1.46,13,Maruti,ZenEstilo
Mumbai,75308,Diesel,Manual,Second,21.1,1248.0,73.9,5.0,2.8,11,Maruti,RitzVDi
Kochi,44202,CNG,Manual,First,45.163999999999994,998.0,58.2,4.0,4.0,4,Maruti,AltoK10
Mumbai,58000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.47,8,Honda,City1.5
Mumbai,60000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,2.45,13,Maruti,SwiftDzire
Hyderabad,45000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,21.5,8,BMW,X1sDrive
Mumbai,41195,Petrol,Manual,First,15.0,1368.0,90.0,5.0,1.38,12,Tata,ManzaAqua
Chennai,89000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,13.5,6,Mahindra,XUV500W10
Bangalore,60510,Petrol,Automatic,Second,16.95,1197.0,78.9,5.0,3.1,13,Hyundai,i10Sportz
Mumbai,8500,Petrol,Manual,First,21.4,1197.0,83.1,5.0,5.49,6,Maruti,BalenoSigma
Kochi,35981,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.51,5,Maruti,VitaraBrezza
Mumbai,23152,Petrol,Manual,First,15.6,1196.0,70.02,5.0,2.39,10,Ford,FigoPetrol
Delhi,74663,CNG,Manual,First,46.955999999999996,998.0,67.04,5.0,3.25,8,Maruti,WagonR
Mumbai,61529,Petrol,Automatic,First,18.19,1197.0,103.5,5.0,5.65,8,Volkswagen,VentoSport
Ahmedabad,91596,Diesel,Manual,First,14.95,2489.0,93.7,7.0,1.85,12,Mahindra,XyloD2
Kochi,14298,Petrol,Automatic,First,13.33,2995.0,340.0,5.0,2.02,3,Porsche,CayenneBase
Hyderabad,83327,Diesel,Manual,First,19.3,1248.0,73.9,5.0,5.8,9,Maruti,SwiftDzire
Hyderabad,22857,Petrol,Manual,First,16.2,1199.0,74.0,5.0,6.9,5,Volkswagen,Polo1.2
Chennai,34620,Petrol,Manual,Second,17.01,1591.0,121.3,5.0,5.35,9,Hyundai,Verna1.6
Bangalore,56000,Petrol,Manual,First,19.81,1086.0,68.05,5.0,2.85,12,Hyundai,i10Era
Chennai,81000,Diesel,Automatic,First,13.0,2143.0,204.0,5.0,22.75,8,Mercedes-Benz,E-ClassE250
Jaipur,95150,Petrol,Manual,Third,17.3,993.0,60.0,5.0,0.45,24,Maruti,ZenLXI
Coimbatore,32776,Petrol,Manual,First,20.36,1197.0,78.9,5.0,4.64,9,Hyundai,i10Sportz
Coimbatore,51587,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5.27,6,Honda,AmazeS
Jaipur,36000,Diesel,Manual,First,14.1,2179.0,148.0,7.0,10.0,6,Tata,SafariStorme
Mumbai,22000,Petrol,Manual,First,18.5,1198.0,86.8,5.0,3.95,7,Honda,Brio1.2
Kochi,30754,Petrol,Manual,First,17.0,1197.0,80.0,5.0,3.38,12,Hyundai,i20Asta
Coimbatore,37109,Petrol,Manual,First,14.69,1390.0,120.33,5.0,16.8,4,Volkswagen,Jetta2012-2014
Kolkata,45000,Petrol,Manual,First,16.7,1198.0,88.8,5.0,1.99,12,Honda,JazzSelect
Coimbatore,33284,Petrol,Manual,First,18.9,1197.0,82.0,5.0,5.84,5,Hyundai,Grandi10
Coimbatore,55115,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,36.15,6,Jaguar,XFDiesel
Kolkata,18000,Diesel,Automatic,First,16.36,2179.0,187.7,5.0,25.7,8,Jaguar,XF2.2
Coimbatore,130790,Diesel,Manual,First,16.0,2179.0,140.0,7.0,9.24,9,Mahindra,XUV500W8
Delhi,16607,Diesel,Manual,First,22.7,1598.0,118.0,5.0,7.65,7,Maruti,SCross
Coimbatore,32205,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,25.31,7,Audi,A42.0
Delhi,67000,Diesel,Manual,First,19.01,1461.0,108.45,5.0,4.75,9,Renault,Duster110PS
Coimbatore,57676,Petrol,Manual,First,19.1,1197.0,85.8,5.0,6.69,8,Maruti,SwiftDzire
Mumbai,41000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.1,10,Volkswagen,PoloPetrol
Jaipur,65000,Petrol,Manual,First,19.7,796.0,35.0,8.0,1.55,10,Maruti,Omni8
Coimbatore,12153,Petrol,Automatic,First,18.9,1197.0,81.86,5.0,6.84,3,Hyundai,Grandi10
Hyderabad,16810,Petrol,Manual,First,25.4,624.0,37.5,4.0,1.6,8,Tata,NanoTwist
Kochi,61221,Petrol,Automatic,First,17.84,1395.0,147.51,5.0,21.73,5,Audi,A430
Mumbai,22000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,4.75,7,Volkswagen,Polo1.2
Chennai,63714,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.45,7,Maruti,Alto800
Kochi,14857,Diesel,Automatic,First,20.7,1496.0,113.98,5.0,31.55,3,Mini,Cooper5
Delhi,69000,Diesel,Automatic,Second,15.2,1968.0,140.8,5.0,10.25,10,Audi,A4New
Coimbatore,14648,Diesel,Manual,First,12.62,2198.0,158.0,7.0,27.36,3,Ford,EndeavourTitanium
Hyderabad,100000,Petrol,Manual,Second,15.8,1499.0,110.0,5.0,6.5,9,Ford,Ecosport1.5
Jaipur,22000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4.25,6,Hyundai,Grandi10
Mumbai,10000,Petrol,Manual,First,18.2,1199.0,82.4,5.0,5.5,8,Chevrolet,Sail1.2
Kolkata,107000,Petrol,Manual,First,20.85,1197.0,83.14,5.0,4.0,7,Maruti,SwiftDzire
Kochi,48198,Petrol,Manual,First,17.57,1193.0,88.7,5.0,4.65,5,Tata,ZestRevotron
Delhi,15000,Diesel,Automatic,First,19.27,2143.0,170.0,5.0,28.5,7,Mercedes-Benz,NewC-Class
Coimbatore,80073,Diesel,Manual,First,17.3,1998.0,163.7,5.0,7.11,8,Chevrolet,CruzeLTZ
Hyderabad,85388,Diesel,Manual,First,21.1,1248.0,73.9,5.0,3.9,9,Maruti,RitzVDi
Jaipur,14700,Petrol,Manual,First,18.9,1197.0,81.86,5.0,5.6,5,Hyundai,Grandi10
Pune,150000,Diesel,Manual,Third,28.4,1248.0,73.75,5.0,2.25,10,Maruti,DzireLDI
Kolkata,34994,Diesel,Manual,First,22.32,1582.0,126.32,5.0,3.9,11,Hyundai,Verna1.6
Coimbatore,82536,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,28.63,8,Jaguar,XFDiesel
Delhi,82000,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,7.25,9,Skoda,SuperbElegance
Pune,52000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,2.0,16,Maruti,WagonR
Mumbai,20000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.5,11,Volkswagen,PoloPetrol
Hyderabad,55000,Petrol,Manual,First,14.8,1799.0,130.2,5.0,5.0,11,Honda,Civic2010-2013
Ahmedabad,47001,CNG,Manual,First,28.0,1196.0,63.0,5.0,3.72,7,Maruti,EecoCNG
Chennai,52000,Petrol,Manual,First,22.5,998.0,67.04,5.0,3.45,8,Maruti,WagonR
Kolkata,43284,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.5,9,Maruti,SwiftDzire
Coimbatore,23875,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,14.36,4,Hyundai,Creta1.6
Bangalore,51866,Petrol,Manual,First,18.9,1197.0,82.0,5.0,5.5,6,Hyundai,Grandi10
Mumbai,69000,Diesel,Manual,First,23.08,1461.0,63.1,5.0,3.0,9,Nissan,MicraDiesel
Coimbatore,62788,Petrol,Manual,First,18.9,1197.0,81.86,5.0,6.08,5,Hyundai,Grandi10
Chennai,150000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,5.0,9,Volkswagen,VentoDiesel
Kochi,47566,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,20.25,7,Toyota,Fortuner4x2
Chennai,67000,Petrol,Manual,Third,18.236512961941532,999.0,112.3128981777716,5.0,1.2,20,Hyundai,SantroGS
Pune,20300,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,18.0,4,Toyota,InnovaCrysta
Pune,48300,Diesel,Automatic,First,20.0,2143.0,107.3,5.0,17.5,7,Mercedes-Benz,AClass
Pune,30000,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.1,9,Hyundai,EOND
Bangalore,36000,Diesel,Manual,Second,22.7,1582.0,126.24,5.0,7.5,10,Hyundai,ElantraCRDi
Kochi,27641,Diesel,Automatic,Second,20.7,1496.0,113.98,4.0,24.77,7,Mini,Cooper3
Bangalore,60000,Diesel,Manual,First,19.64,1461.0,108.45,5.0,8.65,7,Renault,Duster110PS
Chennai,9000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,35.5,3,Ford,Endeavour3.2
Delhi,60750,Petrol,Manual,First,14.28,1798.0,138.03,5.0,10.5,8,Toyota,CorollaAltis
Delhi,9000,Diesel,Manual,First,14.0,2179.0,155.0,7.0,13.0,4,Mahindra,XUV500W7
Kolkata,41100,Diesel,Automatic,First,16.77,2993.0,261.49,5.0,26.5,10,BMW,7Series
Ahmedabad,60000,Petrol,Manual,Second,17.3,1061.0,64.0,5.0,1.4,18,Maruti,WagonR
Kochi,38424,Petrol,Manual,First,17.8,1497.0,117.3,5.0,7.51,5,Honda,Cityi
Delhi,50000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.3,8,Maruti,SwiftVDI
Mumbai,19000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,8.95,7,Honda,Cityi-VTEC
Kochi,58734,Diesel,Manual,First,20.77,1248.0,88.76,7.0,6.91,7,Maruti,ErtigaVDI
Coimbatore,65257,Diesel,Manual,First,19.01,1461.0,108.45,5.0,9.75,6,Renault,Duster110PS
Jaipur,130000,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,4.0,12,Maruti,SwiftDzire
Hyderabad,79000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.65,11,Maruti,RitzVDi
Chennai,78000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,10.75,9,Mahindra,XUV500W8
Kochi,49133,Petrol,Manual,First,19.4,1198.0,86.8,5.0,4.51,7,Honda,BrioS
Coimbatore,22769,Diesel,Automatic,First,18.236512961941532,2987.0,165.0,5.0,49.22,6,Mercedes-Benz,M-ClassML
Coimbatore,54448,Diesel,Manual,First,21.02,1248.0,88.8,5.0,3.7,8,Tata,ManzaClub
Hyderabad,158793,Diesel,Manual,First,12.8,2494.0,102.0,7.0,12.99,8,Toyota,Innova2.5
Delhi,62088,Petrol,Manual,First,18.6,1197.0,85.8,5.0,4.15,7,Maruti,SwiftVXI
Kolkata,14800,Petrol,Manual,First,17.01,1591.0,121.3,5.0,4.4,10,Hyundai,Verna1.6
Kolkata,26000,Petrol,Manual,First,17.3,1497.0,117.3,7.0,4.25,7,Honda,MobilioS
Mumbai,32005,Petrol,Manual,First,18.0,1198.0,86.7,5.0,4.25,5,Honda,AmazeS
Jaipur,35000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,7.7,5,Honda,Cityi-VTEC
Pune,52000,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,39.75,7,Land Rover,RoverRange
Mumbai,11000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,8.5,5,Honda,Cityi-VTEC
Jaipur,62000,Petrol,Automatic,First,9.5,2997.0,231.1,5.0,7.0,14,Mercedes-Benz,E-Class280
Chennai,65134,Petrol,Manual,Third,13.8,1299.0,70.0,5.0,0.8,20,Ford,Ikon1.3
Delhi,71000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,15.25,9,Toyota,Fortuner4x2
Hyderabad,51366,Petrol,Manual,First,19.0,998.0,66.1,5.0,2.25,14,Maruti,A-StarVxi
Kolkata,46300,Diesel,Manual,First,14.07,1948.0,83.1,7.0,4.85,6,Tata,SumoEX
Coimbatore,60908,Petrol,Automatic,Second,15.6,1497.0,116.3,5.0,6.42,10,Honda,CityV
Chennai,93450,Diesel,Manual,Second,23.19,1461.0,63.12,5.0,2.5,10,Nissan,MicraXV
Hyderabad,104000,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,5.75,11,Hyundai,VernaSX
Pune,52000,Petrol,Manual,First,16.1,796.0,37.0,4.0,0.5,19,Maruti,800Std
Coimbatore,42999,Diesel,Manual,First,15.1,2179.0,140.0,7.0,11.52,7,Mahindra,XUV500W8
Delhi,90000,Diesel,Manual,First,21.5,1248.0,88.8,5.0,4.5,8,Maruti,SX4VDI
Bangalore,72000,Petrol,Automatic,First,15.0,1396.0,98.6,5.0,4.75,9,Hyundai,i20Sportz
Coimbatore,54321,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.54,3,Hyundai,Creta1.6
Kochi,59630,Diesel,Automatic,First,13.0,2143.0,201.1,5.0,23.41,7,Mercedes-Benz,E-ClassE250
Hyderabad,116000,Diesel,Automatic,Second,12.55,2982.0,168.5,7.0,19.25,9,Toyota,Fortuner4x2
Ahmedabad,34000,Diesel,Automatic,First,9.0,1984.0,181.0,5.0,20.0,7,Volvo,S60D4
Delhi,70000,Diesel,Automatic,First,14.21,2143.0,203.0,5.0,13.0,11,Mercedes-Benz,E-Class2009-2013
Chennai,80000,Petrol,Manual,First,10.2,2354.0,180.0,5.0,3.99,12,Honda,Accord2.4
Pune,110000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.65,7,Honda,AmazeS
Ahmedabad,56454,Diesel,Manual,First,28.4,1248.0,73.75,5.0,4.65,9,Maruti,DzireZDI
Kolkata,60000,Petrol,Manual,First,18.6,1197.0,85.8,5.0,3.15,9,Maruti,SwiftLXI
Delhi,56000,Petrol,Automatic,First,14.53,1798.0,138.1,5.0,8.25,9,Toyota,CorollaAltis
Bangalore,63000,Diesel,Automatic,Second,11.49,4367.0,335.3,5.0,65.0,10,Land Rover,RoverRange
Chennai,63000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.5,10,Maruti,SwiftVDI
Kolkata,15050,Diesel,Manual,First,16.3,1956.0,170.0,5.0,17.5,5,Jeep,Compass2.0
Mumbai,29401,Petrol,Manual,First,20.4,1197.0,81.8,5.0,4.31,6,Maruti,SwiftVXI
Kochi,25238,Petrol,Manual,First,18.7,1199.0,88.7,5.0,6.2,6,Honda,Jazz1.2
Chennai,79000,Diesel,Manual,First,23.59,1364.0,67.05,5.0,4.67,11,Toyota,EtiosGD
Kochi,58752,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.32,11,Volkswagen,PoloPetrol
Delhi,62000,Petrol,Automatic,First,12.9,1799.0,130.0,5.0,3.75,11,Honda,Civic2006-2010
Bangalore,132000,Petrol,Manual,First,16.78,1496.0,88.73,5.0,4.7,9,Toyota,EtiosG
Chennai,51000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,6.5,6,Hyundai,Verna1.6
Hyderabad,185200,Diesel,Manual,First,12.8,2494.0,102.0,8.0,7.25,13,Toyota,Innova2.5
Coimbatore,61717,Diesel,Manual,First,22.7,1598.0,118.0,5.0,8.94,6,Maruti,SX4S
Kolkata,8896,Petrol,Manual,First,19.0,1194.0,94.68,5.0,7.34,4,Ford,FreestyleTitanium
Delhi,17000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.9,6,Maruti,BalenoAlpha
Mumbai,31378,Petrol,Manual,First,18.2,1199.0,88.7,5.0,5.9,6,Honda,JazzV
Pune,114000,Diesel,Automatic,First,22.32,1582.0,126.3,5.0,6.75,9,Hyundai,Verna1.6
Ahmedabad,81000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.1,8,Honda,AmazeVX
Mumbai,31000,Diesel,Automatic,First,18.51,1968.0,147.51,5.0,27.0,5,Audi,Q330
Mumbai,35000,Petrol,Manual,First,15.0,1598.0,103.52,5.0,4.5,8,Skoda,Rapid2013-2016
Kolkata,60001,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,14.5,9,Audi,A42.0
Jaipur,75074,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.25,8,Maruti,SwiftDzire
Kolkata,80000,Diesel,Manual,Second,22.3,1248.0,74.0,5.0,1.2,10,Tata,IndicaVista
Jaipur,147350,Diesel,Manual,Second,12.99,2494.0,100.6,8.0,4.95,16,Toyota,Innova2.5
Hyderabad,60000,Diesel,Manual,First,19.64,1461.0,108.45,5.0,7.5,9,Renault,Duster110PS
Kolkata,7501,Petrol,Automatic,First,10.0,2996.0,333.0,4.0,48.0,7,Mercedes-Benz,E-ClassE400
Delhi,58000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.45,7,Honda,AmazeS
Coimbatore,29277,Diesel,Automatic,First,11.57,2987.0,254.79,5.0,59.65,4,Mercedes-Benz,GLE350d
Kochi,57034,Diesel,Manual,First,23.2,1248.0,73.94,5.0,4.38,7,Maruti,RitzVDi
Kochi,40810,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.9,6,Maruti,CiazZDi
Bangalore,35268,Petrol,Manual,Second,18.236512961941532,1086.0,62.0,5.0,1.88,14,Hyundai,SantroXing
Mumbai,81000,Diesel,Automatic,Second,18.48,1995.0,190.0,5.0,10.5,14,BMW,5Series
Coimbatore,34630,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,7.29,4,Maruti,BalenoDelta
Hyderabad,45122,Diesel,Manual,First,23.5,1498.0,88.7,5.0,6.0,10,Ford,FiestaDiesel
Chennai,126000,Diesel,Manual,Third,16.0,2179.0,140.0,7.0,6.7,11,Mahindra,XUV500W8
Jaipur,63000,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.5,13,Maruti,AltoLXi
Kochi,32298,Diesel,Automatic,First,20.7,1496.0,113.98,4.0,23.8,6,Mini,Cooper3
Kochi,63288,Diesel,Manual,First,15.1,2179.0,140.0,7.0,7.77,8,Mahindra,XUV500W8
Coimbatore,43337,Petrol,Manual,First,17.92,1086.0,62.1,5.0,3.32,10,Hyundai,SantroXing
Kochi,46561,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.94,7,Maruti,SwiftVDI
Delhi,34000,Diesel,Automatic,Second,20.0,2143.0,107.3,5.0,11.0,9,Mercedes-Benz,AClass
Hyderabad,48000,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.4,6,Renault,KWIDRXT
Kochi,56263,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.17,9,Maruti,SwiftVDI
Hyderabad,84060,Petrol,Manual,Second,17.3,993.0,60.0,5.0,1.25,17,Maruti,ZenLXI
Mumbai,9000,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,5.45,6,Hyundai,Grandi10
Jaipur,79000,Diesel,Manual,First,21.12,1248.0,88.8,5.0,2.59,10,Tata,ManzaAura
Pune,87900,Diesel,Manual,First,16.0,2179.0,140.0,7.0,12.01,7,Mahindra,XUV500W10
Delhi,72425,Petrol,Manual,Second,17.5,1197.0,85.8,5.0,2.45,12,Maruti,SwiftDzire
Bangalore,38000,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,29.0,7,Audi,Q335
Hyderabad,83000,Diesel,Manual,Second,17.8,1399.0,68.0,5.0,2.4,14,Ford,Fiesta1.4
Hyderabad,107000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,11.99,12,Mercedes-Benz,NewC-Class
Delhi,51000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,7.9,7,Honda,Cityi
Pune,140000,Diesel,Manual,Third,12.8,2494.0,102.0,7.0,6.25,12,Toyota,Innova2.5
Pune,48000,Petrol,Manual,Second,18.6,1199.0,79.4,5.0,1.8,11,Chevrolet,BeatLT
Delhi,62000,CNG,Manual,First,37.24,998.0,58.16,5.0,2.8,9,Maruti,WagonR
Mumbai,31000,Petrol,Manual,First,18.7,1199.0,88.7,5.0,4.9,7,Honda,Jazz1.2
Jaipur,75055,Petrol,Manual,First,18.06,1198.0,75.0,5.0,2.25,12,Nissan,MicraXL
Coimbatore,51210,Petrol,Automatic,First,19.12,1373.0,91.1,5.0,8.89,5,Maruti,CiazAT
Mumbai,87000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,15.0,10,Toyota,Fortuner4x2
Kolkata,17000,Diesel,Manual,First,26.1,1498.0,99.0,5.0,5.65,4,Ford,AspireAmbiente
Jaipur,57000,Diesel,Manual,First,20.77,1248.0,88.8,7.0,7.0,8,Maruti,ErtigaZDI
Hyderabad,9370,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.95,6,Maruti,Alto800
