Location,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Car_Age,Brand,Model,Price_log,Kilometers_Driven_log
Pune,Diesel,Manual,First,15.42,1405.0,70.0,8.0,11,Tata,VentureEX,0.9162907318741551,10.84898751099427
Chennai,Diesel,Automatic,First,14.84,2143.0,167.62,5.0,11,Mercedes-Benz,NewC-Class,2.631888840136646,11.407564949312402
Jaipur,Diesel,Manual,Second,13.0,2982.0,168.5,7.0,8,Toyota,Fortuner4x2,2.995732273553991,11.141861783579396
Delhi,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,11,Honda,City1.5,1.2237754316221157,11.407564949312402
Mumbai,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7,Hyundai,i20Asta,1.7047480922384253,10.571316925111784
Hyderabad,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,10,Volkswagen,VentoDiesel,1.2947271675944,11.608235644774552
Kochi,Diesel,Manual,First,13.1,2499.0,141.0,7.0,11,Ford,Endeavour2.5L,1.7681496035889213,11.127586461245654
Coimbatore,Petrol,Automatic,First,14.8,1497.0,121.36,5.0,4,Ford,EcoSport1.5,2.3456445824544927,10.234660056062438
Bangalore,Diesel,Manual,First,17.8,1248.0,74.0,5.0,9,Maruti,SwiftVDI,1.6094379124341003,10.973202986493744
Coimbatore,Diesel,Manual,First,23.0,1396.0,90.0,5.0,11,Hyundai,i20Sportz,1.2149127443642704,11.133698116560984
Delhi,Diesel,Manual,First,12.99,2494.0,100.6,8.0,11,Toyota,Innova2.5,1.9387416595767009,11.918390573078392
Mumbai,Diesel,Manual,First,21.5,1497.0,108.5,5.0,4,Tata,Nexon1.5,2.2925347571405443,9.546812608597396
Hyderabad,Diesel,Manual,First,20.0,1399.0,68.05,5.0,10,Ford,FigoDiesel,1.1939224684724346,11.178263588657464
Delhi,Diesel,Automatic,Second,17.85,2967.0,300.0,4.0,9,Porsche,PanameraDiesel,3.9219733362813143,10.778956289890028
Jaipur,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,7,Hyundai,Creta1.6,2.5257286443082556,11.094375117313408
Hyderabad,Diesel,Automatic,First,16.55,1968.0,140.0,5.0,8,Audi,A42.0,3.0204248861443626,10.87804719253426
Kolkata,Diesel,Manual,First,16.0,2179.0,140.0,7.0,5,Mahindra,XUV500W8,2.6741486494265287,9.588776807696428
Jaipur,Diesel,Automatic,First,13.8,2999.0,174.57,7.0,5,Isuzu,MUX4WD,2.995732273553991,10.446654511472781
Delhi,Diesel,Manual,First,23.4,1248.0,74.0,5.0,8,Maruti,SwiftDzire,1.6582280766035324,10.858998997563564
Kolkata,Petrol,Manual,First,20.73,1373.0,91.1,5.0,7,Maruti,CiazZXi,1.7749523509116738,10.145256567973503
Pune,Petrol,Manual,First,21.1,814.0,55.2,5.0,9,Hyundai,EONEra,0.9555114450274363,9.998797732340453
Chennai,Diesel,Automatic,First,11.0,2987.0,198.5,5.0,15,Mercedes-Benz,E-Class280,2.3978952727983707,11.225243392518447
Pune,Diesel,Automatic,First,18.48,1995.0,177.0,5.0,11,BMW,5Series,2.740840023925201,11.472051385760256
Jaipur,Diesel,Manual,First,24.0,1186.0,73.97,5.0,5,Hyundai,Grandi10,1.749199854809259,10.199026181265689
Hyderabad,Diesel,Automatic,First,14.47,2993.0,301.73,5.0,7,Jaguar,XJ3.0L,4.31748811353631,10.165851817003619
Chennai,Diesel,Manual,Second,17.8,1248.0,75.0,5.0,15,Maruti,SwiftLdi,0.6931471805599453,11.84939770159144
Hyderabad,Petrol,Manual,First,17.92,1086.0,62.1,5.0,14,Hyundai,SantroXing,0.8329091229351039,11.464690646567787
Hyderabad,Diesel,Manual,Second,12.8,2494.0,102.0,8.0,13,Toyota,Innova2.5,2.1041341542702074,11.813030057420567
Kolkata,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7,Hyundai,i20Sportz,1.5686159179138452,10.373491181781864
Mumbai,Diesel,Automatic,Second,11.0,2987.0,198.5,5.0,14,Mercedes-Benz,E-Class280,2.1400661634962708,11.132148091391757
Chennai,Diesel,Manual,First,20.0,1399.0,68.0,5.0,11,Ford,FigoDiesel,1.0647107369924282,11.184421397998193
Ahmedabad,Diesel,Manual,First,21.43,1364.0,86.79,5.0,10,Toyota,CorollaAltis,1.8718021769015913,10.860920227741458
Jaipur,Petrol,Manual,First,18.9,1197.0,81.86,5.0,4,Hyundai,Grandi10,1.766441661243765,9.210340371976184
Coimbatore,Diesel,Manual,First,16.3,1956.0,170.0,5.0,3,Jeep,Compass2.0,3.1742967814702334,8.74209519574531
Coimbatore,Petrol,Automatic,First,20.89,1197.0,81.8,5.0,3,Maruti,Ignis1.2,1.9960599327407849,8.270269111436624
Pune,Diesel,Manual,First,11.5,2982.0,171.0,7.0,8,Toyota,Fortuner3.0,2.847812143477369,10.932392428779417
Jaipur,Diesel,Manual,First,20.54,1598.0,103.6,5.0,9,Volkswagen,VentoDiesel,1.9459101490553132,11.877568578558138
Mumbai,Diesel,Manual,First,13.68,2393.0,147.8,7.0,5,Toyota,InnovaCrysta,2.8707357833793057,10.545341438708522
Jaipur,Diesel,Manual,First,20.0,1399.0,68.1,5.0,9,Ford,FigoDiesel,0.9162907318741551,10.839580911706463
Hyderabad,Diesel,Manual,First,23.59,1364.0,67.05,5.0,7,Toyota,PlatinumEtios,1.791759469228055,11.918390573078392
Mumbai,Diesel,Manual,First,18.06,2523.0,63.0,7.0,4,Mahindra,TharDI,2.1102132003465894,7.824046010856292
Kochi,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,4,Land Rover,RoverRange,3.802877558167348,10.63732071836749
Delhi,Diesel,Automatic,First,16.07,1995.0,181.0,5.0,11,BMW,3Series,2.3513752571634776,11.06663836234181
Bangalore,Petrol,Manual,Second,13.2,1495.0,94.0,5.0,14,Hyundai,AccentGLS,0.6418538861723947,11.289781913656018
Jaipur,Petrol,Automatic,Second,23.1,998.0,67.04,5.0,6,Maruti,CelerioZXI,1.4469189829363254,10.308952660644293
Chennai,Diesel,Automatic,Second,16.36,2179.0,187.7,5.0,8,Jaguar,XF2.2,3.2771447329921766,10.668955394675699
Bangalore,Diesel,Automatic,Second,12.4,2698.0,179.5,5.0,9,Audi,A62.7,3.1135153092103742,11.407564949312402
Hyderabad,Diesel,Manual,First,23.08,1461.0,63.1,5.0,11,Nissan,MicraDiesel,1.1939224684724346,11.72706863408714
Jaipur,Petrol,Manual,Second,18.0,1198.0,86.7,5.0,7,Honda,AmazeS,1.4586150226995167,10.645424897265505
Chennai,Diesel,Manual,First,19.87,1461.0,83.8,5.0,10,Renault,Duster85PS,1.6582280766035324,11.287579490100818
Jaipur,Diesel,Manual,First,12.99,2494.0,100.6,8.0,7,Toyota,Innova2.5,2.463853240590168,11.225243392518447
Ahmedabad,Petrol,Manual,First,18.0,1198.0,86.7,5.0,8,Honda,AmazeE,1.4469189829363254,11.190113500534709
Delhi,Diesel,Automatic,First,14.94,2143.0,204.0,5.0,10,Mercedes-Benz,NewC-Class,2.6546494243750947,11.05089000537367
Chennai,Petrol,Manual,First,17.71,1197.0,78.9,5.0,7,Toyota,EtiosLiva,1.4350845252893227,10.89141033686003
Delhi,Diesel,Automatic,First,11.36,2755.0,171.5,8.0,5,Toyota,InnovaCrysta,2.9041650800285006,9.798127036878302
Bangalore,Diesel,Manual,First,15.8,2148.0,170.0,5.0,9,Mercedes-Benz,NewC-Class,2.917770732084279,10.839580911706463
Chennai,Petrol,Manual,Second,16.1,1298.0,88.2,5.0,14,Maruti,SwiftVXI,0.8754687373538999,11.370209162768633
Kolkata,Diesel,Manual,First,27.39,1248.0,74.0,5.0,6,Maruti,BalenoAlpha,1.8718021769015913,10.275051108968611
Hyderabad,LPG,Manual,First,18.83,1086.0,62.1,5.0,8,Hyundai,SantroXing,1.1631508098056809,10.933106969717286
Mumbai,Petrol,Automatic,First,23.1,998.0,67.04,5.0,7,Maruti,CelerioVXI,1.3837912309017721,10.404262840448617
Kochi,Diesel,Manual,First,22.7,1498.0,89.84,5.0,8,Ford,Ecosport1.5,1.6956156086751528,11.072775740050202
Hyderabad,Diesel,Manual,First,18.8,1248.0,90.0,5.0,12,Tata,ManzaAura,0.9932517730102834,11.238488619268468
Mumbai,Diesel,Manual,First,27.3,1498.0,98.6,5.0,6,Honda,Jazz1.5,1.8325814637483102,10.793824376721568
Coimbatore,Diesel,Manual,First,15.1,2179.0,140.0,7.0,6,Mahindra,XUV500W8,2.5862591440482876,10.997271537014264
Hyderabad,Diesel,Manual,First,23.08,1461.0,63.1,5.0,10,Nissan,MicraDiesel,1.308332819650179,11.326595886778735
Coimbatore,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,4,Mercedes-Benz,NewC-Class,3.6765538044232993,9.279306576440906
Hyderabad,Diesel,Manual,Second,19.0,1248.0,90.0,5.0,12,Tata,ManzaAura,0.3364722366212129,11.755950071877587
Kolkata,Diesel,Manual,First,22.9,1248.0,74.0,5.0,8,Maruti,SwiftVDI,1.252762968495368,10.463389013948712
Jaipur,Petrol,Manual,First,17.5,1197.0,85.8,5.0,10,Maruti,SwiftDzire,1.3297240096314962,11.231238717918634
Pune,Diesel,Manual,First,19.09,1405.0,69.01,5.0,7,Tata,IndigoeCS,0.9932517730102834,11.326595886778735
Kolkata,Diesel,Manual,First,25.8,1498.0,98.6,5.0,9,Honda,AmazeS,1.1631508098056809,10.565015058715613
Delhi,Petrol,Manual,First,20.4,1197.0,81.8,5.0,6,Maruti,SwiftVXI,1.6094379124341003,10.308952660644293
Chennai,Diesel,Manual,First,20.77,1248.0,88.8,7.0,10,Maruti,ErtigaZDI,1.9459101490553132,10.596634733096073
Kolkata,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,8,Hyundai,Grandi10,1.0473189942805592,9.878169744551839
Ahmedabad,Petrol,Manual,First,19.69,1198.0,67.04,5.0,6,Nissan,MicraActive,1.4469189829363254,10.621327345686446
Bangalore,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,8,Hyundai,Grandi10,1.589235205116581,10.308952660644293
Hyderabad,Diesel,Manual,First,17.1,1956.0,170.0,5.0,5,Jeep,Compass2.0,2.8273136219290276,10.51867319162636
Delhi,Diesel,Manual,Second,22.07,1199.0,73.9,5.0,8,Volkswagen,PoloDiesel,1.4469189829363254,11.03488966402723
Pune,Petrol,Automatic,First,15.5,1198.0,86.7,5.0,7,Honda,AmazeS,1.4678743481123135,10.645972366424532
Kolkata,Diesel,Automatic,First,16.09,1995.0,184.0,5.0,10,BMW,X3xDrive20d,2.833213344056216,10.839600519357369
Kochi,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,5,BMW,3Series,3.34814816057234,10.922136297063853
Kochi,Petrol,Automatic,First,15.6,1497.0,116.3,5.0,8,Honda,CityV,1.8164520818184267,10.752098835720146
Kochi,Diesel,Manual,First,12.83,2696.0,162.0,7.0,8,Mahindra,SsangyongRexton,2.224623551524334,10.98520797353402
Delhi,Diesel,Manual,First,26.59,1248.0,74.0,5.0,7,Maruti,SwiftDzire,1.5789787049493917,10.54157118232102
Jaipur,Diesel,Manual,First,25.2,1248.0,74.0,5.0,8,Maruti,SwiftVDI,1.5686159179138452,11.170435156023453
Pune,Petrol,Manual,First,18.4,1198.0,86.8,5.0,10,Honda,BrioS,0.8329091229351039,10.800065253100263
Mumbai,Petrol,Manual,First,18.9,1197.0,82.0,5.0,6,Hyundai,Grandi10,1.55814461804655,9.284519770150434
Pune,Diesel,Manual,First,22.95,1248.0,74.0,5.0,5,Tata,ZestQuadrajet,1.6094379124341003,11.184421397998193
Jaipur,Petrol,Manual,First,21.1,814.0,55.2,5.0,7,Hyundai,EONEra,0.9162907318741551,11.418614785498987
Mumbai,Petrol,Manual,First,18.6,1197.0,81.83,5.0,5,Hyundai,i201.2,1.7833912195575383,9.546812608597396
Delhi,Diesel,Automatic,Second,9.0,1984.0,181.0,5.0,8,Volvo,S60D4,2.772588722239781,10.778956289890028
Delhi,Diesel,Manual,First,22.7,1498.0,89.84,5.0,8,Ford,Ecosport1.5,1.8164520818184267,11.227055083747713
Hyderabad,Petrol,Manual,Second,21.1,1197.0,85.8,5.0,8,Maruti,RitzVXI,1.3987168811184478,10.388995368317829
Hyderabad,Diesel,Manual,Second,21.9,1396.0,90.0,5.0,12,Hyundai,i201.4,1.1314021114911006,11.456355113481834
Hyderabad,Petrol,Manual,First,22.0,1197.0,81.8,5.0,9,Maruti,DzireVXI,1.7029282555214393,10.460242108190519
Coimbatore,Petrol,Automatic,Third,8.0,4806.0,394.3,4.0,12,Porsche,Panamera2010,3.7591048990034333,10.654903641220049
Jaipur,Diesel,Manual,First,17.8,1248.0,75.0,5.0,7,Maruti,SwiftVDi,1.7404661748405046,10.819778284410283
Kolkata,Petrol,Manual,First,19.4,1198.0,86.8,5.0,8,Honda,BrioS,1.0473189942805592,10.46310334047155
Bangalore,Petrol,Manual,Second,18.6,1199.0,79.4,5.0,10,Chevrolet,BeatLS,0.8544153281560676,10.51867319162636
Coimbatore,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,4,Hyundai,Creta1.6,2.6919208191723265,10.398397186236718
Pune,Petrol,Manual,Second,17.7,1497.0,78.0,5.0,14,Honda,CityZX,0.8109302162163288,11.686878772093667
Mumbai,Petrol,Manual,First,18.5,1197.0,85.8,5.0,6,Maruti,RitzLXi,1.2947271675944,9.392661928770137
Delhi,Diesel,Manual,First,22.77,1498.0,98.59,5.0,6,Ford,EcoSport1.5,1.9810014688665833,10.752077435046024
Hyderabad,Diesel,Automatic,First,13.2,1995.0,170.0,5.0,12,BMW,3Series,2.3693087250369538,11.202806899641612
Mumbai,Petrol,Manual,Second,17.01,1591.0,121.3,5.0,8,Hyundai,Verna1.6,1.7047480922384253,9.104979856318357
Chennai,Diesel,Manual,Fourth & Above,12.8,2494.0,102.0,8.0,17,Toyota,Innova2.5,1.62924053973028,12.388394202324129
Mumbai,Petrol,Manual,First,22.5,998.0,67.04,5.0,8,Maruti,WagonR,1.1786549963416462,10.143370219854614
Mumbai,Diesel,Manual,First,25.47,1248.0,88.5,7.0,4,Maruti,ErtigaVDI,2.224623551524334,9.546812608597396
Hyderabad,Petrol,Manual,First,19.7,796.0,46.3,5.0,14,Maruti,AltoLXi,0.5306282510621704,11.097410021008562
Kochi,Petrol,Manual,First,19.0,998.0,66.1,5.0,12,Maruti,A-StarVxi,1.0543120297715298,10.920962089744599
Bangalore,Diesel,Automatic,First,11.0,2993.0,235.0,5.0,13,BMW,X53.0d,2.8763855159214247,11.407564949312402
Kolkata,Petrol,Manual,First,18.15,1198.0,82.0,5.0,5,Mahindra,KUV100,1.5040773967762742,10.668955394675699
Bangalore,Petrol,Automatic,Second,19.2,1197.0,80.0,5.0,14,Hyundai,i10Magna,1.0818051703517284,10.976491392697485
Pune,Petrol,Automatic,Second,12.9,1799.0,130.0,5.0,15,Honda,Civic2006-2010,0.9555114450274363,11.440354772135393
Hyderabad,Petrol,Manual,First,20.36,1197.0,78.9,5.0,12,Hyundai,i10Sportz,1.0986122886681098,10.819778284410283
Ahmedabad,Diesel,Automatic,Second,14.84,2143.0,170.0,5.0,8,Mercedes-Benz,NewC-Class,2.740840023925201,11.272330520042264
Pune,Petrol,Manual,First,17.6,1496.0,88.73,5.0,11,Toyota,EtiosG,1.0296194171811581,10.51867319162636
Kolkata,Petrol,Manual,First,17.0,1497.0,118.0,5.0,12,Honda,City1.5,0.9162907318741551,10.911463720944793
Bangalore,Diesel,Manual,First,23.4,1248.0,74.0,5.0,8,Maruti,SwiftDzire,1.749199854809259,10.275051108968611
Pune,Petrol,Manual,First,22.0,1197.0,81.8,5.0,12,Maruti,SwiftVXI,1.0296194171811581,11.127262984158243
Kolkata,Petrol,Manual,First,17.01,1591.0,121.3,5.0,8,Hyundai,Verna1.6,1.5238800240724537,10.968198289528557
Pune,Diesel,Manual,First,23.2,1248.0,73.94,5.0,10,Maruti,RitzVDi,1.2947271675944,11.071159377135732
Mumbai,Diesel,Manual,First,13.0,2982.0,168.5,7.0,7,Toyota,Fortuner4x2,2.9882040071331994,10.341742483467284
Pune,Diesel,Manual,First,17.1,1956.0,170.0,5.0,4,Jeep,Compass2.0,2.917770732084279,9.682778535337379
Hyderabad,Petrol,Manual,First,18.6,1197.0,81.83,5.0,5,Hyundai,i20Asta,1.9387416595767009,9.896462937599164
Delhi,CNG,Manual,Second,37.24,998.0,58.16,5.0,8,Maruti,WagonR,1.0473189942805592,10.789319076925574
Jaipur,Diesel,Manual,First,13.93,2179.0,138.0,7.0,10,Tata,NewSafari,1.3217558399823195,11.230443183476446
Jaipur,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,14,Maruti,SwiftDzire,0.8329091229351039,11.26446410567173
Kolkata,Diesel,Manual,First,25.0,1396.0,69.01,5.0,6,Tata,IndigoeCS,0.8329091229351039,11.26446410567173
Hyderabad,Diesel,Manual,First,28.4,1248.0,74.0,5.0,6,Maruti,SwiftLDI,1.7833912195575383,10.858998997563564
Kolkata,Petrol,Automatic,First,23.1,998.0,67.04,5.0,6,Maruti,CelerioVXI,1.2499017362143359,10.308952660644293
Coimbatore,Diesel,Automatic,First,14.69,2993.0,258.0,5.0,6,BMW,5Series,3.8649313978942956,9.865474110337912
Coimbatore,Petrol,Manual,First,16.47,1198.0,74.0,5.0,7,Volkswagen,Polo1.2,1.860974538249528,10.297251130669952
Bangalore,Diesel,Manual,First,13.93,2179.0,138.03,7.0,11,Tata,SafariDICOR,1.5040773967762742,11.289781913656018
Kolkata,Petrol,Automatic,First,13.6,1598.0,181.0,4.0,4,Mini,CooperS,3.6826098411003407,7.9966538754626075
Kolkata,Petrol,Manual,First,15.6,1196.0,70.0,5.0,7,Ford,FigoPetrol,1.3862943611198906,9.971146201009942
Ahmedabad,Diesel,Manual,First,26.0,1498.0,98.6,5.0,7,Honda,Cityi,1.9430489167742813,11.251560700835821
Delhi,Diesel,Manual,Second,12.6,1991.0,112.0,7.0,16,Hyundai,TucsonCRDi,0.5596157879354227,11.289781913656018
Delhi,Diesel,Manual,First,20.0,1968.0,108.5,5.0,9,Skoda,LauraAmbiente,1.55814461804655,11.311482248968687
Hyderabad,Diesel,Manual,First,11.5,2982.0,171.0,7.0,6,Toyota,Fortuner3.0,3.1570004211501135,11.508847159978357
Hyderabad,Diesel,Manual,First,22.32,1582.0,126.32,5.0,8,Hyundai,Verna1.6,2.0135687975291283,10.591396035047872
Hyderabad,Diesel,Manual,First,15.1,2179.0,140.0,7.0,7,Mahindra,XUV500W6,2.3841650799864684,11.635143097694478
Mumbai,Petrol,Manual,First,25.17,799.0,53.3,5.0,5,Renault,KWIDRXT,1.252762968495368,10.085809109330082
Bangalore,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,7,Hyundai,i20Asta,1.840549633397487,10.571316925111784
Bangalore,Petrol,Automatic,First,15.6,1497.0,116.3,5.0,10,Honda,CityV,1.9095425048844386,10.51867319162636
Coimbatore,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,5,Ford,Endeavour3.2,3.3631493140246254,11.020398069485614
Kochi,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,6,Skoda,SuperbElegance,2.655352412101761,11.02919606686594
Mumbai,Diesel,Automatic,Third,22.69,1995.0,190.0,5.0,10,BMW,3Series,2.70805020110221,10.51867319162636
Mumbai,CNG,Manual,First,31.92,1373.0,80.9,7.0,9,Maruti,ErtigaVXI,1.7578579175523736,10.87804719253426
Jaipur,Diesel,Manual,First,23.2,1248.0,73.94,5.0,9,Maruti,RitzLDi,1.3217558399823195,11.082142548877775
Jaipur,Petrol,Manual,First,18.23651296194153,1086.0,62.1,5.0,17,Hyundai,SantroXing,0.13976194237515863,11.695247021764184
Jaipur,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,11,Toyota,Fortuner3.0,2.545531271604435,11.90502836170816
Mumbai,Petrol,Manual,First,16.1,1298.0,88.2,5.0,13,Maruti,SwiftLxi,0.6678293725756554,10.87806606028079
Mumbai,Petrol,Manual,First,20.3,1199.0,84.0,5.0,4,Tata,Tigor1.2,1.599387576580599,10.014357861367552
Delhi,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,7,Honda,Cityi,2.1102132003465894,10.819778284410283
Hyderabad,Diesel,Automatic,First,13.2,1995.0,170.0,5.0,9,BMW,3Series,3.0440461338325417,10.782761540731007
Hyderabad,Diesel,Automatic,Second,14.21,2143.0,203.0,5.0,12,Mercedes-Benz,E-Class2009-2013,2.8622008809294686,11.440354772135393
Kochi,Diesel,Manual,First,28.4,1248.0,74.0,5.0,7,Maruti,SwiftVDI,1.6789639750827108,10.887436932884098
Delhi,Petrol,Manual,First,16.02,1373.0,93.7,7.0,8,Maruti,ErtigaVXI,1.8484548129046001,9.774801544908083
Kolkata,Petrol,Manual,First,17.01,1591.0,121.3,5.0,11,Hyundai,Verna1.6,1.0818051703517284,10.497532372052861
Coimbatore,Diesel,Automatic,First,12.63,2179.0,147.5,5.0,3,Land Rover,RoverDiscovery,4.019980146933238,10.161959636903632
Kolkata,Petrol,Manual,First,18.23651296194153,1086.0,62.0,5.0,13,Hyundai,SantroXing,0.13976194237515863,11.004929168214398
Hyderabad,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,5,Mercedes-Benz,NewC-Class,3.624340932976365,9.323669057283185
Kochi,Petrol,Manual,First,20.36,1197.0,78.9,5.0,5,Hyundai,i10Magna,1.4036429994545037,10.800493522998416
Kolkata,Diesel,Manual,First,22.07,1199.0,73.9,5.0,10,Volkswagen,PoloDiesel,1.095273387402595,10.714417768752456
Delhi,Diesel,Manual,First,24.3,1248.0,88.5,5.0,5,Maruti,VitaraBrezza,2.066862759472976,10.596634733096073
Mumbai,Diesel,Manual,First,19.87,1461.0,83.8,5.0,6,Renault,Duster85PS,2.0135687975291283,10.507803519389457
Jaipur,Diesel,Manual,First,18.0,1248.0,75.0,5.0,13,Tata,IndicaVista,0.09531017980432493,11.669929213779893
Delhi,Diesel,Automatic,First,11.3,2987.0,254.8,7.0,6,Mercedes-Benz,GL-Class350,4.02535169073515,9.680344001221918
Mumbai,Diesel,Manual,First,25.4,1186.0,73.97,5.0,6,Hyundai,Xcent1.2,1.252762968495368,10.819778284410283
Hyderabad,Diesel,Manual,First,18.1,1493.0,110.0,5.0,14,Hyundai,VernaCRDi,1.0986122886681098,11.918390573078392
Mumbai,Petrol,Manual,First,17.01,1591.0,121.3,5.0,8,Hyundai,Verna1.6,1.8082887711792655,9.305650551780507
Bangalore,Petrol,Manual,First,15.6,1196.0,70.0,5.0,12,Ford,FigoPetrol,0.8109302162163288,11.532884942709833
Chennai,Diesel,Manual,First,25.2,1248.0,74.0,5.0,6,Maruti,SwiftVDI,1.7833912195575383,10.545341438708522
Hyderabad,Diesel,Manual,First,23.08,1461.0,63.12,5.0,9,Renault,PulseRxL,1.599387576580599,11.177326846633413
Bangalore,Petrol,Manual,Second,16.47,1198.0,74.0,5.0,7,Volkswagen,Polo1.2,1.7029282555214393,10.744062867162505
Delhi,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,3,BMW,3Series,1.8976198599275322,11.37366339763672
Ahmedabad,Petrol,Manual,First,15.0,1598.0,103.52,5.0,7,Skoda,Rapid1.6,1.8325814637483102,9.941024156064854
Ahmedabad,Petrol,Manual,Second,18.23651296194153,999.0,112.3128981777716,5.0,17,Hyundai,SantroGS,0.412109650826833,10.968198289528557
Coimbatore,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,8,Audi,Q73.0,3.551913599040779,10.841069998544572
Jaipur,Diesel,Manual,First,26.21,1248.0,88.5,5.0,6,Maruti,CiazVDi,1.9315214116032138,11.33958347095685
Kolkata,Diesel,Manual,First,25.1,1498.0,98.6,5.0,8,Honda,Cityi,1.7900914121273581,10.915088464214607
Mumbai,Petrol,Automatic,First,10.93,3498.0,272.0,5.0,12,Mercedes-Benz,E-Class2009-2013,2.341805806147327,11.198214720130528
Pune,Diesel,Automatic,First,14.57,2967.0,241.38,5.0,10,Audi,A62011-2015,3.367295829986474,10.819798284210286
Coimbatore,Diesel,Manual,Second,14.02,2179.0,118.3,7.0,6,Mahindra,XyloH4,1.766441661243765,11.442138127248517
Kochi,Petrol,Automatic,Third,12.0,1493.0,100.0,5.0,16,Honda,City1.5,0.7929925155296614,11.508746746273811
Mumbai,Petrol,Manual,First,15.5,1586.0,103.3,5.0,12,Maruti,SX4ZXI,0.8754687373538999,11.184421397998193
Pune,Petrol,Manual,Third,14.53,1798.0,138.1,5.0,13,Toyota,CorollaAltis,1.0986122886681098,11.156250521031495
Pune,Petrol,Automatic,Second,14.4,1598.0,103.6,5.0,10,Volkswagen,VentoPetrol,1.3217558399823195,11.018629143155449
Pune,Petrol,Manual,First,21.1,814.0,55.2,5.0,7,Hyundai,EONEra,1.0818051703517284,11.105107591278466
Hyderabad,Diesel,Manual,First,20.0,1968.0,108.5,5.0,11,Skoda,LauraAmbition,1.7578579175523736,11.339309900805215
Hyderabad,Diesel,Manual,First,22.9,1248.0,74.0,5.0,10,Maruti,SwiftVDI,1.589235205116581,11.299719868194977
Kolkata,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,4,Toyota,CorollaAltis,2.830267833826459,8.517193191416238
Hyderabad,Diesel,Manual,First,12.99,2494.0,100.0,8.0,9,Toyota,Innova2.5,2.5257286443082556,11.429543856031177
Hyderabad,Diesel,Manual,First,27.28,1047.0,69.0,5.0,5,Tata,TiagoWizz,1.6094379124341003,10.87804719253426
Mumbai,Petrol,Manual,First,15.41,1598.0,103.52,5.0,7,Skoda,Rapid1.6,1.5432981099295553,10.59217480237398
Mumbai,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,6,Ford,Endeavour3.2,3.3945083935113587,10.275051108968611
Kochi,Petrol,Manual,Second,25.17,799.0,53.3,5.0,5,Renault,KWIDRXL,1.2412685890696329,10.094686257267686
Pune,Diesel,Manual,First,23.0,1396.0,90.0,5.0,10,Hyundai,i201.4,1.3862943611198906,11.225243392518447
Chennai,Diesel,Manual,Second,17.5,1896.0,106.0,5.0,10,Skoda,LauraAmbiente,1.5040773967762742,11.254361968424758
Kochi,Diesel,Manual,First,21.43,1364.0,87.2,5.0,9,Toyota,CorollaAltis,1.7698546338400052,11.215731632145852
Delhi,Diesel,Manual,First,15.4,2179.0,120.0,8.0,7,Mahindra,ScorpioS8,2.2512917986064953,11.018629143155449
Chennai,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,9,Audi,Q52.0,3.481240089335692,10.691944912900398
Coimbatore,Diesel,Manual,First,18.2,1248.0,73.8,8.0,8,Chevrolet,EnjoyTCDi,1.355835153635182,11.212374272809084
Coimbatore,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,9,BMW,3Series,2.5710843460290524,11.360310272345556
